News_ID,Website,Category,Headline,URL,Top_Image,Date,author
5903,indian express,['sports'],Chennai Super Kings batsmen think of CSK as a government job: Virender Sehwag,https://indianexpress.com/article/sports/ipl/chennai-super-kings-batsmen-government-job-virender-sehwag-csk-dig-6716359/,https://images.indianexpress.com/2020/10/virender-sehwag.jpg,2020-10-09 10:25:17+05:30,[]
5904,indian express,['sports'],"RG2020: Sofia Kenin, Stefanos Tsitsipas battle into French Open semi-finals",https://indianexpress.com/article/sports/tennis/rg2020-sofia-kenin-stefanos-tsitsipas-battle-into-french-open-semi-finals-6715341/,https://images.indianexpress.com/2020/10/Untitled-design-6.jpg,2020-10-08 08:50:27+05:30,[]
5905,indian express,['sports'],French Open: Djokovic’s body acts up; faces Tsitsipas in semifinals,https://indianexpress.com/article/sports/tennis/french-open-djokovics-body-acts-up-faces-tsitsipas-in-semifinals-6715535/,https://images.indianexpress.com/2020/10/djokovic-1.jpg,2020-10-08 11:09:23+05:30,[]
5906,indian express,['sports'],"CSK vs KKR: Dhoni’s men stutter in a chase again, Knight Riders have the last laugh",https://indianexpress.com/article/sports/ipl/rahul-tripathi-knight-in-shining-armour-kkr-vs-csk-6712230/,https://images.indianexpress.com/2020/10/Tripathi.jpg,2020-10-08 07:43:42+05:30,['Vishal Menon']
5907,indian express,['sports'],Rohan Jaitley files nomination for DDCA president’s post,https://indianexpress.com/article/sports/cricket/rohan-jaitley-files-nomination-for-ddca-presidents-post-6706956/,https://images.indianexpress.com/2020/10/rohan-jaitley-1200.jpg,2020-10-07 18:39:07+05:30,[]
5908,indian express,['sports'],IPL 2020: Hyderabad openers shut the door on Punjab,https://indianexpress.com/article/sports/ipl/ipl-2020-hyderabad-openers-jonny-bairstow-david-warner-shut-the-door-on-punjab-6716537/,https://images.indianexpress.com/2020/10/ipl-2020-srh.jpg,2020-10-09 10:16:57+05:30,['Vishal Menon']
5909,indian express,['sports'],USA pacer Ali Khan ruled out of IPL with injury,https://indianexpress.com/article/sports/ipl/usa-pacer-ali-khan-ruled-out-of-ipl-with-injury-6706750/,https://images.indianexpress.com/2020/09/Untitled-design-44.jpg,2020-10-07 15:54:28+05:30,[]
5910,indian express,['sports'],"KKR IPL Team 2020 Players List: Kolkata Knight Riders Full squad, players list",https://indianexpress.com/article/sports/ipl/kolkata-knight-riders-kkr-ipl-team-2020-full-squad-players-list-6590998/,https://images.indianexpress.com/2020/09/karthik-russell-pti.jpg,2020-10-21 10:24:24+05:30,[]
5911,indian express,['sports'],"German authorities search offices, homes in DFB tax evasion probe",https://indianexpress.com/article/sports/football/dfb-tax-evasion-german-authorities-search-offices-homes-6706824/,https://images.indianexpress.com/2020/10/dfb-germany-football.jpg,2020-10-07 17:17:52+05:30,[]
5912,indian express,['sports'],"KXIP vs SRH: Mayank Agarwal’s early run out was a disaster, says KL Rahul",https://indianexpress.com/article/sports/ipl/kxip-vs-srh-mayank-agarwals-early-run-out-was-a-disaster-says-kl-rahul-6716976/,https://images.indianexpress.com/2020/10/Untitled-design-12.jpg,2020-10-09 11:06:55+05:30,[]
5913,indian express,['sports'],"DC IPL Team 2020 Players List: Delhi Capitals full squad, players list",https://indianexpress.com/article/sports/ipl/delhi-capitals-dc-ipl-team-2020-full-squad-players-list-6589340/,https://images.indianexpress.com/2020/09/DC.png,2020-10-20 09:22:54+05:30,[]
5914,indian express,['sports'],‘Can’t be the police forever’: Ashwin on why he didn’t run Aaron Finch out,https://indianexpress.com/article/sports/ipl/ashwin-why-didnt-run-out-aaron-finch-6706945/,https://images.indianexpress.com/2020/10/Mank.png,2020-10-07 19:08:16+05:30,[]
5915,indian express,['sports'],"Camavinga, Caputo set age marks for France, Italy in friendly wins",https://indianexpress.com/article/sports/football/camavinga-caputo-set-age-marks-for-france-italy-in-friendly-wins-6715636/,https://images.indianexpress.com/2020/10/france-1.jpg,2020-10-08 12:14:34+05:30,[]
5916,indian express,['sports'],"CSK vs KKR: Batsmen let the team down, says MS Dhoni",https://indianexpress.com/article/sports/ipl/csk-vs-kkr-batsmen-let-the-team-down-says-ms-dhoni-6715511/,https://images.indianexpress.com/2020/10/Untitled-design-8.jpg,2020-10-08 10:45:32+05:30,[]
5917,indian express,['sports'],NBA Finals: Looks all yellow from here on,https://indianexpress.com/article/sports/basketball/nba-finals-looks-all-yellow-from-here-on-6715233/,https://images.indianexpress.com/2020/10/Untitled-design-5-1.jpg,2020-10-08 08:11:28+05:30,['Shashank Nair']
5918,indian express,['sports'],"Mary Kom to skip training next week due to illness, boxers to head to Europe",https://indianexpress.com/article/sports/sport-others/mary-kom-illness-boxing-europe-training-skip-6706818/,https://images.indianexpress.com/2019/11/mary-kom-1200-1.jpg,2020-10-07 16:41:50+05:30,[]
5919,indian express,['sports'],French Open 2020: Petra Kvitova powers past Siegemund to make semis,https://indianexpress.com/article/sports/tennis/french-open-2020-kvitova-siegemund-kenin-collins-semis-6706906/,https://images.indianexpress.com/2020/10/kvitova-clay.jpg,2020-10-08 07:51:05+05:30,[]
5920,indian express,['sports'],Kedar Jadhav was sent ahead of Jadeja and Bravo as he could play spin well: Stephen Fleming,https://indianexpress.com/article/sports/ipl/csk-vs-kkr-kedar-jadhav-was-sent-ahead-of-jadeja-and-bravo-as-he-could-play-spin-well-says-fleming-6715685/,https://images.indianexpress.com/2020/10/Kedar-Jadhav.jpg,2020-10-08 12:25:48+05:30,[]
5921,indian express,['sports'],"IPL 2020, KKR vs CSK Highlights: KKR beat CSK by 10 runs",https://indianexpress.com/article/sports/ipl/ipl-2020-kkr-vs-csk-live-cricket-score-streaming-kolkata-knight-riders-vs-chennai-super-kings-6706861/,https://images.indianexpress.com/2020/10/7th-oct-KKR-vs-CSK.jpg,2020-10-07 23:35:48+05:30,[]
5922,indian express,['sports'],"SRH IPL Team 2020 Players List: Sunrisers Hyderabad full squad, players list",https://indianexpress.com/article/sports/ipl/sunrisers-hyderabad-srh-ipl-team-2020-full-squad-players-list-6589430/,https://images.indianexpress.com/2020/09/sunrisers-hyderabad-srh-2020.jpg,2020-10-22 09:59:57+05:30,[]
5923,indian express,['sports'],"With gloves off, MS Dhoni plucks a fine catch as birthday boy Bravo reaches 150 IPL wickets",https://indianexpress.com/article/sports/ipl/ms-dhoni-glove-off-catch-csk-vs-kkr-watch-video-ipl-2020-6707170/,https://images.indianexpress.com/2020/10/ipl-2020-dhoni.jpg,2020-10-08 07:49:33+05:30,[]
5924,indian express,['sports'],"KXIP IPL Team 2020 Players List: Kings XI Punjab full squad, players list",https://indianexpress.com/article/sports/ipl/kings-xi-punjab-kxip-ipl-team-2020-full-squad-players-list-6589529/,https://images.indianexpress.com/2020/09/kings-xi-punjab-kxip-2020.jpg,2020-10-20 09:22:53+05:30,[]
5925,indian express,['sports'],"Lionel Messi, Neymar aim for FIFA World Cup qualifying amid pandemic",https://indianexpress.com/article/sports/football/lionel-messi-neymar-fifa-world-cup-2022-qualifying-pandemic-6707054/,https://images.indianexpress.com/2020/10/messi-neymar.jpg,2020-10-08 07:51:16+05:30,[]
5926,indian express,['sports'],Sebastian Vettel says maybe he should not have picked some fights,https://indianexpress.com/article/sports/motor-sport/sebastian-vettel-says-maybe-he-should-not-have-picked-some-fights-6715917/,https://images.indianexpress.com/2020/04/vettel-1200.jpg,2020-10-08 15:02:24+05:30,[]
5927,indian express,['sports'],South Africa to inspect Pakistan’s security next month before deciding on tour,https://indianexpress.com/article/sports/cricket/south-africa-pakistan-tour-security-inspection-6716116/,https://images.indianexpress.com/2020/10/south-africa-pakistan.jpg,2020-10-09 10:31:31+05:30,[]
5928,indian express,['sports'],"IPL 2020, SRH vs KXIP Highlights: Sunrisers Hyderabad beat Kings XI Punjab by 69 runs",https://indianexpress.com/article/sports/ipl/srh-vs-kxip-live-cricket-score-streaming-ipl-2020-sunrisers-hyderabad-vs-kings-xi-punjab-6715959/,https://images.indianexpress.com/2020/10/8th-oct-SRH-vs-KXIP.jpg,2020-10-08 23:27:33+05:30,[]
5929,indian express,['sports'],Chandigarh lad gets high school basketball scholarship in USA: ‘Big step in my career’,https://indianexpress.com/article/sports/basketball/chandigarh-lad-amaan-sandhu-gets-high-school-basketball-scholarship-in-usa-6715890/,https://images.indianexpress.com/2020/10/amaan-sandhu.jpg,2020-10-08 14:33:15+05:30,['Nitin Sharma']
5930,indian express,['sports'],IPL 2020: When and where to watch Sunrisers Hyderabad vs Kings XI Punjab?,https://indianexpress.com/article/sports/ipl/srh-vs-kxip-ipl-2020-live-cricket-streaming-tv-channels-time-ist-star-sports-hotstar-6715933/,https://images.indianexpress.com/2020/10/srh-vs-kxip-ipl.jpg,2020-10-09 08:48:28+05:30,[]
5931,indian express,['sports'],Pakistan Cricket Board to review Misbah-ul-Haq’s one-year performance,https://indianexpress.com/article/sports/cricket/pakistan-cricket-board-misbah-performance-review-6716056/,https://images.indianexpress.com/2020/09/misbah-pakistan.jpg,2020-10-08 16:39:44+05:30,[]
5932,indian express,['sports'],Polish teen Iga Swiatek to face Soifa Kenin in French Open final,https://indianexpress.com/article/sports/tennis/iga-swiatek-age-poland-reaches-french-open-final-6716290/,https://images.indianexpress.com/2020/10/Iga-Swiatek-reu.jpg,2020-10-09 10:29:32+05:30,[]
5933,indian express,['sports'],Star TV chief Uday Shankar to quit at the end of this year,https://indianexpress.com/article/sports/sport-others/star-tv-chief-uday-shankar-to-quit-at-the-end-of-this-year-6716531/,https://images.indianexpress.com/2020/10/Uday-Shankar.jpg,2020-10-09 08:16:22+05:30,[]
5934,indian express,['sports'],"Allan Border slams CA, India on proposed change in schedule for India’s tour Down Under",https://indianexpress.com/article/sports/cricket/allan-border-slams-ca-india-on-proposed-change-in-schedule-for-indias-tour-down-under-6716376/,https://images.indianexpress.com/2017/07/allan-border-fb.jpg,2020-10-08 21:58:08+05:30,[]
5935,indian express,['sports'],Chris Gayle was going to play vs SRH but he had food poisoning: Anil Kumble,https://indianexpress.com/article/sports/ipl/srh-vs-kxip-chris-gayle-food-poisoning-anil-kumble-6716344/,https://images.indianexpress.com/2020/10/gayle-1200.jpg,2020-10-09 10:25:08+05:30,[]
5936,indian express,['sports'],"Mercedes F1 team member tests positive for COVID-19, drivers clear",https://indianexpress.com/article/sports/motor-sport/mercedes-f1-team-member-covid-positive-6716280/,https://images.indianexpress.com/2020/10/mercedes-f1-formula-1.jpg,2020-10-08 20:14:58+05:30,[]
5937,indian express,['sports'],"Denmark Open: Anxious but motivated, Indian shuttlers gear up for badminton’s resumption",https://indianexpress.com/article/sports/badminton/denmark-open-anxious-but-motivated-indian-shuttlers-gear-up-for-badmintons-resumption-6717026/,https://images.indianexpress.com/2018/07/ajay-jayaram-m-fb.jpg,2020-10-09 11:33:39+05:30,['Shivani Naik']
5938,indian express,['sports'],"IPL 2020, SRH vs KXIP: Pooran powers to 17-ball 50, Bairstow blitzkrieg, Bishnoi bamboozles",https://indianexpress.com/article/sports/ipl/ipl-2020-srh-vs-kxip-jonny-bairstow-batting-ravi-bishnoi-wickets-watch-video-6716352/,https://images.indianexpress.com/2020/10/ipl-2020-srh-vs-kxip.jpg,2020-10-09 10:19:28+05:30,[]
5939,indian express,['sports'],Mesut Ozil left out of Arsenal’s UEFA Europa League squad,https://indianexpress.com/article/sports/football/mesut-ozil-arsenal-uefa-europa-league-squad-left-out-6716215/,https://images.indianexpress.com/2020/04/mesut-ozil-fb.jpg,2020-10-08 19:09:01+05:30,[]
5940,indian express,['sports'],Bhawanipore FC marks the return of I-League with a win in qualifier,https://indianexpress.com/article/sports/football/bhawanipore-fc-i-league-2020-qualifier-win-return-6716203/,https://images.indianexpress.com/2020/10/bhawanipore-fc.jpg,2020-10-08 18:31:21+05:30,[]
5941,indian express,['sports'],"RR vs DC Preview: Back at Sharjah, Rajasthan aiming to halt Delhi’s march",https://indianexpress.com/article/sports/ipl/rr-vs-dc-preview-back-at-happy-hunting-ground-sharjah-rajasthan-aiming-to-halt-delhis-march-6715902/,https://images.indianexpress.com/2020/10/dc-iyer-pant.jpg,2020-10-09 10:29:38+05:30,[]
5942,indian express,['sports'],Vernon Philander’s younger brother Tyrone shot dead,https://indianexpress.com/article/sports/cricket/vernon-philanders-younger-brother-tyrone-shot-dead-6715989/,https://images.indianexpress.com/2020/02/PHILANDER-1200.jpg,2020-10-09 10:27:20+05:30,[]
5943,indian express,['sports'],Dominic Calvert-Lewin leads trio of first-time England scorers vs Wales,https://indianexpress.com/article/sports/football/dominic-calvert-lewin-leads-trio-of-first-time-england-scorers-vs-wales-6716861/,https://images.indianexpress.com/2020/10/england.jpg,2020-10-09 09:31:41+05:30,[]
5944,indian express,['sports'],Sebastian Coe supports athletes’ right to take knee on Olympic podium,https://indianexpress.com/article/sports/sport-others/sebastian-coe-olympic-podium-athletes-knee-support-6715981/,https://images.indianexpress.com/2020/10/sebastian-coe.jpg,2020-10-08 15:40:33+05:30,[]
5945,indian express,['sports'],Leaders without title play pivotal role in direction that team travels: Eoin Morgan,https://indianexpress.com/article/sports/ipl/leaders-without-title-play-pivotal-role-in-direction-that-team-travels-eoin-morgan-6717464/,https://images.indianexpress.com/2020/10/Untitled-design-16.jpg,2020-10-09 16:31:00+05:30,[]
5946,indian express,['sports'],"NBA Finals: Miami Heat force Game 6, top Los Angeles Lakers to stave off elimination",https://indianexpress.com/article/sports/basketball/nba-finals-miami-heat-force-game-6-top-los-angeles-lakers-to-stave-off-elimination-6719313/,https://images.indianexpress.com/2020/10/Miami-heat-vs-Lakers.jpg,2020-10-10 10:13:35+05:30,[]
5947,indian express,['sports'],We thought it was an under-par score but the wicket behaved differently: Shreyas Iyer,https://indianexpress.com/article/sports/ipl/rrvdc-ipl-2020-we-thought-it-was-an-under-par-score-but-the-wicket-behaved-differently-shreyas-iyer-6719238/,https://images.indianexpress.com/2020/10/Shreyas-Iyer.jpg,2020-10-10 09:20:47+05:30,[]
5948,indian express,['sports'],Luis Suárez says he spent days in tears amid rift with Barcelona,https://indianexpress.com/article/sports/football/luis-suarez-says-he-spent-days-in-tears-amid-rift-with-barcelona-6717174/,https://images.indianexpress.com/2020/10/Untitled-design-14.jpg,2020-10-09 12:52:01+05:30,[]
5949,indian express,['sports'],"RR vs DC: Rishabh Pant run out divides commentary box, Twitter",https://indianexpress.com/article/sports/ipl/rishabh-pant-run-out-marcus-stoinis-rr-vs-dc-watch-6717774/,https://images.indianexpress.com/2020/10/3588749423001_6199174229001_6199176736001-vs.jpg,2020-10-11 08:49:46+05:30,[]
5950,indian express,['sports'],"French Open 2020: Sofia Kenin eyes 2nd Slam of year, Iga Swiatek 1st of career",https://indianexpress.com/article/sports/tennis/in-paris-sofia-kenin-eyes-2nd-slam-of-year-iga-swiatek-1st-of-career-6717567/,https://images.indianexpress.com/2020/10/French-Open-final.jpg,2020-10-09 17:58:59+05:30,[]
5951,indian express,['sports'],Asian Online Chess: India start favourites in both men’s and women’s events,https://indianexpress.com/article/sports/chess/asian-online-chess-india-start-favourites-in-both-mens-and-womens-events-6718316/,https://images.indianexpress.com/2020/05/chess-fb.jpg,2020-10-09 22:18:03+05:30,[]
5952,indian express,['sports'],"Women’s T20 Challenge: Players asked to assemble on Oct 13, lack of preparation time a concern",https://indianexpress.com/article/sports/cricket/womens-t20-challenge-players-asked-to-assemble-on-oct-13-lack-of-preparation-time-a-concern-6717709/,https://images.indianexpress.com/2018/05/womens-ipl-fb.jpg,2020-10-09 19:53:00+05:30,[]
5953,indian express,['sports'],French Open: Novak Djokovic resists gallant Stefanos Tsitsipas to set up Nadal final,https://indianexpress.com/article/sports/tennis/french-open-novak-djokovic-resists-gallant-stefanos-tsitsipas-to-set-up-nadal-final-6719175/,https://images.indianexpress.com/2020/10/Untitled-design-17.jpg,2020-10-11 08:27:42+05:30,[]
5954,indian express,['sports'],"Argentina, Uruguay win in long-awaited World Cup qualifiers",https://indianexpress.com/article/sports/football/argentina-uruguay-win-in-long-awaited-world-cup-qualifiers-6717129/,https://images.indianexpress.com/2020/10/Untitled-design-13.jpg,2020-10-09 12:34:57+05:30,[]
5955,indian express,['sports'],Professional golf resumes next month in India,https://indianexpress.com/article/sports/golf/professional-golf-resumes-next-month-in-india-6717264/,https://images.indianexpress.com/2020/10/jeev-milkha.png,2020-10-09 15:10:14+05:30,['Nitin Sharma']
5956,indian express,['sports'],"Delhi-born, Manila-bred, Madrid trained: Ishan Pandita tipped to be the future of Indian football",https://indianexpress.com/article/sports/football/ishan-pandita-tipped-to-be-the-future-of-indian-football-6718862/,https://images.indianexpress.com/2020/10/Ishan-Pandita-1200.jpg,2020-10-11 08:27:50+05:30,['Mihir Vasavda']
5957,indian express,['sports'],"NBA Finals Game 5, LA Lakers vs Miami Heat Live Streaming: When and where to watch?",https://indianexpress.com/article/sports/basketball/nba-finals-game-5-la-lakers-vs-miami-heat-live-streaming-match-timings-ist-tv-channels-sony-liv-6717483/,https://images.indianexpress.com/2020/10/king-james-1200-1.jpg,2020-10-09 17:12:36+05:30,[]
5958,indian express,['sports'],"Shuttler Ajay Jayaram says he wasn’t allowed to board flight for Denmark Open, appeals for help",https://indianexpress.com/article/sports/badminton/ajay-jayaram-not-allowed-to-board-flight-for-denmark-open-6717301/,https://images.indianexpress.com/2020/02/ajay-1200-1.jpg,2020-10-10 08:42:56+05:30,[]
5959,indian express,['sports'],"IPL 2020, RR vs DC Highlights: Delhi Capitals beat Rajasthan Royals by 46 runs",https://indianexpress.com/article/sports/ipl/ipl-2020-live-cricket-score-rr-vs-dc-streaming-rajasthan-royals-vs-delhi-capitals-6717519/,https://images.indianexpress.com/2020/10/9th-octRR-vs-DC.jpg,2020-10-09 23:25:59+05:30,[]
5960,indian express,['sports'],DC vs RR: When and where to watch the match live?,https://indianexpress.com/article/sports/ipl/ipl-2020-rr-vs-dc-live-cricket-streaming-online-6717394/,https://images.indianexpress.com/2020/10/Untitled-design-15.jpg,2020-10-10 08:21:54+05:30,[]
5961,indian express,['sports'],CSK vs RCB Preview: Focus on Chennai’s batting struggles as Dhoni’s men face Kohli’s brigade,https://indianexpress.com/article/sports/ipl/csk-vs-rcb-preview-focus-on-chennais-batting-struggles-as-its-dhoni-vs-kohli-now-6717214/,https://images.indianexpress.com/2020/10/CSK-vs-RCB.jpg,2020-10-10 08:43:16+05:30,[]
5962,indian express,['sports'],DC vs RR: Class with a Capital C,https://indianexpress.com/article/sports/ipl/delhi-capitals-vs-rajasthan-royals-match-report-analysis-6718873/,https://images.indianexpress.com/2020/10/DC-vs-RR-1200.jpg,2020-10-10 07:43:59+05:30,['Sandip G']
5963,indian express,['sports'],No unlucky 13: How Rafael Nadal beat Diego Schwartzman to reach French Open final,https://indianexpress.com/article/sports/tennis/how-rafael-nadal-beat-diego-schwartzman-to-reach-french-open-final-6718916/,https://images.indianexpress.com/2020/10/nadal-1200.jpg,2020-10-10 07:50:27+05:30,['Shahid Judge']
5964,indian express,['sports'],"Brazil, Colombia outclass rivals, lead World Cup qualifiers",https://indianexpress.com/article/sports/football/brazil-colombia-outclass-rivals-lead-world-cup-qualifiers-6719275/,https://images.indianexpress.com/2020/10/Brazil-Neymar.jpg,2020-10-10 09:43:56+05:30,[]
5965,indian express,['sports'],"French Open: Iga Swiatek, the math-head who can write history",https://indianexpress.com/article/sports/tennis/french-open-iga-swiatek-the-math-head-who-can-write-history-6718967/,https://images.indianexpress.com/2020/10/iga.png,2020-10-10 07:47:32+05:30,['Gaurav Bhatt']
5966,indian express,['sports'],East Bengal appoint Liverpool legend Robbie Fowler as head coach,https://indianexpress.com/article/sports/football/east-bengal-robbie-fowler-head-coach-6717696/,https://images.indianexpress.com/2020/10/Fowler.png,2020-10-10 08:42:30+05:30,[]
5967,indian express,['sports'],Rafael Nadal wins 20th major after beating Novak Djokovic in French Open final,https://indianexpress.com/article/sports/tennis/rafael-nadal-ties-roger-federer-20-grand-slams-novak-djokovic-french-open-6721109/,https://images.indianexpress.com/2013/01/rafaelnadal-20.jpg,2020-10-12 13:08:09+05:30,[]
5968,indian express,['sports'],"French Open 2020: Timea Babos, Kristina Mladenovic defend women’s doubles title",https://indianexpress.com/article/sports/tennis/french-open-2020-timea-babos-kristina-mladenovic-defend-womens-doubles-title-6720940/,https://images.indianexpress.com/2020/10/Babos-and-Mladenovic-1200.jpg,2020-10-11 18:06:42+05:30,[]
5969,indian express,['sports'],Injured Rishabh Pant is out for at least one week: Shreyas Iyer,https://indianexpress.com/article/sports/ipl/injured-rishabh-pant-is-out-for-at-least-one-week-shreyas-iyer-6721216/,https://images.indianexpress.com/2020/10/pant.png,2020-10-12 01:04:44+05:30,[]
5970,indian express,['sports'],Ashley Young becomes sixth Inter player to test positive for COVID-19,https://indianexpress.com/article/sports/football/ashley-young-sixth-inter-player-covid-19-positive-6721023/,https://images.indianexpress.com/2020/03/ashley-young-1200.jpg,2020-10-11 19:44:02+05:30,[]
5971,indian express,['sports'],"IPL 2020, MI vs DC Highlights: Mumbai Indians win by five wickets",https://indianexpress.com/article/sports/ipl/ipl-2020-mi-vs-dc-live-cricket-score-streaming-mumbai-indians-vs-delhi-capitals-6720849/,https://images.indianexpress.com/2020/10/11th-Oct-MI-vs-DC-Abu-Dhabi.jpg,2020-10-12 08:29:34+05:30,[]
5972,indian express,['sports'],I hope 20 is just another step: Roger Federer hails Rafael Nadal’s French Open victory,https://indianexpress.com/article/sports/tennis/roger-federer-hails-rafael-nadal-french-open-2020-win-6721136/,https://images.indianexpress.com/2020/10/federer-nadal.jpg,2020-10-12 03:28:59+05:30,[]
5973,indian express,['sports'],"Indian women win 2 matches, later go down to Iran in Asian Online Team Championship",https://indianexpress.com/article/sports/chess/india-asian-online-team-championships-6720872/,https://images.indianexpress.com/2020/05/chess-fb.jpg,2020-10-11 17:02:55+05:30,[]
5974,indian express,['sports'],"IPL 2020, SRH vs RR Highlights: Tewatia, Parag hand Rajasthan a five-wicket win",https://indianexpress.com/article/sports/ipl/srh-vs-rr-live-cricket-score-updates-ipl-2020-scorecard-streaming-online-6720609/,https://images.indianexpress.com/2020/10/srh-vs-rr-card.jpg,2020-10-11 19:25:08+05:30,[]
5975,indian express,['sports'],"Nadal vs Djokovic at French Open: A battle for the ages, to end a debate for the ages",https://indianexpress.com/article/sports/tennis/nadal-vs-djokovic-at-french-open-2020-preview-6720869/,https://images.indianexpress.com/2018/05/nadal-djokovic-live.jpg,2020-10-11 17:06:15+05:30,['Shahid Judge']
5976,indian express,['sports'],Chamu Chibhabha to lead 20-member Zimbabwe squad in Pakistan,https://indianexpress.com/article/sports/cricket/chamu-chibhabha-to-lead-20-member-zimbabwe-squad-in-pakistan-6720894/,https://images.indianexpress.com/2020/10/zim-va-pak-1200.jpg,2020-10-11 17:22:28+05:30,[]
5977,indian express,['sports'],SRH vs RR: Rahul Tewatia sheds light on heated argument with Khaleel Ahmed,https://indianexpress.com/article/sports/ipl/srh-vs-rr-rahul-tewatia-khaleel-ahmed-fight-video-6721064/,https://images.indianexpress.com/2020/10/ipl-2020-tewatia-1.jpg,2020-10-13 09:26:31+05:30,[]
5978,indian express,['sports'],Los Angeles Lakers run past Miami Heat for 17th NBA championship,https://indianexpress.com/article/sports/basketball/los-angeles-lakers-run-past-miami-heat-for-17th-nba-championship-6721479/,https://images.indianexpress.com/2020/10/lebron-james.jpg,2020-10-12 08:42:39+05:30,[]
5979,indian express,['sports'],‘You merely adopted the clay; I was born in it’: Rafael Nadal wins 13th French Open,https://indianexpress.com/article/sports/tennis/rafael-nadal-wins-french-open-2020-best-reactions-6721051/,https://images.indianexpress.com/2020/10/rafael-nadal-1200.jpg,2020-10-12 12:52:18+05:30,[]
5980,indian express,['sports'],I take pity on those who are criticising MS Dhoni: Syed Kirmani,https://indianexpress.com/article/sports/ipl/i-take-pity-on-those-who-are-criticising-ms-dhoni-syed-kirmani-6721162/,https://images.indianexpress.com/2020/10/148841-clraytzonv-1602133322.jpg,2020-10-11 23:43:03+05:30,[]
5981,indian express,['sports'],"French Open 2020 Final, Rafael Nadal vs Novak Djokovic Highlights: Nadal wins 6-0, 6-2, 7-5",https://indianexpress.com/article/sports/tennis/rafael-nadal-vs-novak-djokovic-live-score-streaming-french-open-final-2020-live-updates-6720809/,https://images.indianexpress.com/2020/10/Nadal-1.jpg,2020-10-11 22:17:18+05:30,[]
5982,indian express,['sports'],Lewis Hamilton registers 91st win to equal Michael Schumacher’s F1 record,https://indianexpress.com/article/sports/motor-sport/lewis-hamilton-91st-win-to-equal-michael-schumachers-f1-record-6721007/,https://images.indianexpress.com/2020/10/lewis-hamilton.jpg,2020-10-11 19:46:02+05:30,[]
5983,indian express,['sports'],IPL 2020: When and where to watch Mumbai vs Delhi,https://indianexpress.com/article/sports/ipl/ipl-2020-mi-vs-dc-live-cricket-streaming-tv-channel-time-ist-6720701/,https://images.indianexpress.com/2020/10/Untitled-design-3-2.jpg,2020-10-12 08:31:17+05:30,[]
5984,indian express,['sports'],"Liverpool, Manchester United to propose changes to Premier League structure",https://indianexpress.com/article/sports/football/premier-league-structure-liverpool-manchester-united-changes-proposal-6721006/,https://images.indianexpress.com/2020/10/liverpool-united.jpg,2020-10-11 19:36:42+05:30,[]
5985,indian express,['sports'],IPL 2020: Mumbai overpower Delhi with all-round show,https://indianexpress.com/article/sports/ipl/ipl-2020-mumbai-overpower-delhi-with-all-round-show-6721567/,https://images.indianexpress.com/2020/10/de-kock.jpg,2020-10-12 10:27:25+05:30,['Sandip G']
5986,indian express,['sports'],"RCB vs KKR: Virat or Russell, choose captain and vice-captain",https://indianexpress.com/article/sports/ipl/rcb-vs-kkr-predicted-playing-11-ipl-2020-live-updates-6721556/,https://images.indianexpress.com/2020/10/Virat-Kohli-Dinesh-Karthik.jpg,2020-10-13 08:24:59+05:30,[]
5987,indian express,['sports'],G Sathiyan to return to action next week at Polish Superliga,https://indianexpress.com/article/sports/sport-others/g-sathiyan-to-return-to-action-next-week-at-polish-superliga-6720843/,https://images.indianexpress.com/2019/09/sathiyan-1200-1.jpg,2020-10-11 16:00:33+05:30,[]
5988,indian express,['sports'],"Anwar Ali should be allowed to play, FA expert tells AIFF",https://indianexpress.com/article/sports/football/anwar-ali-should-be-allowed-to-play-fa-expert-aiff-6721133/,https://images.indianexpress.com/2020/10/Anwar-Ali-AIFF_570_850.jpg,2020-10-11 22:55:49+05:30,['Mihir Vasavda']
5989,indian express,['sports'],UEFA Nations League: Rashford scores in England win v Belgium; Haaland hat trick,https://indianexpress.com/article/sports/football/uefa-nations-league-rashford-scores-in-england-win-v-belgium-haaland-hat-trick-6721512/,https://images.indianexpress.com/2020/10/rashford.jpg,2020-10-12 09:19:19+05:30,[]
5990,indian express,['sports'],IPL 2020: Out or not out? Rahul Tewatia rides his luck after zing bail fail,https://indianexpress.com/article/sports/ipl/ipl-2020-rahul-tewatia-rides-his-luck-after-zing-bail-fail-srh-vs-rr-watch-6721009/,https://images.indianexpress.com/2020/10/ipl-2020-tewatia.jpg,2020-10-13 09:25:47+05:30,[]
5991,indian express,['sports'],Former India football captain Carlton Chapman passes away,https://indianexpress.com/article/sports/football/former-indian-football-captain-carlton-chapman-passes-away-6721649/,https://images.indianexpress.com/2020/10/Carlton-Chapman.jpg,2020-10-13 08:50:35+05:30,[]
5992,indian express,['sports'],NADA starts collecting samples of IPL 2020 players in the UAE,https://indianexpress.com/article/sports/ipl/ipl-2020-player-nada-sample-collection-uae-6722247/,https://images.indianexpress.com/2020/09/ipl-schedule.jpg,2020-10-12 18:40:59+05:30,[]
5993,indian express,['sports'],IPL 2020: When and where to watch Royal Challengers Bangalore vs Kolkata Knight Riders?,https://indianexpress.com/article/sports/ipl/rcb-vs-kkr-live-cricket-ipl-2020-streaming-tv-channels-time-ist-star-sports-hotstar-6721841/,https://images.indianexpress.com/2019/04/kkr-vs-rcb-fb-1.jpg,2020-10-13 08:27:06+05:30,[]
